,load_MW,solar_cf,wind_cf
1188,48984,0.714,0.794
1189,46271,0.774,0.817
1190,43838,0.774,0.688
1191,41732,0.719,0.577
1192,40292,0.608,0.784
1193,39795,0.437,0.628
1194,40948,0.207,0.64
1195,44467,0,0.826
1196,47042,0,0.775
1197,48039,0,0.728
1198,48403,0,0.335
1199,47950,0,0.575
1200,47388,0,0.37
1201,47030,0,0.638
1202,47070,0,0.663
1203,47510,0,0.576
1204,48028,0,0.423
1205,48935,0,0.296
1206,50227,0,0.7
1207,51934,0,0.692
1208,52761,0,0.666
1209,51129,0.126,0.524
1210,48107,0.446,0.439
1211,44884,0.628,0.477
1212,41968,0.745,0.381
1213,39230,0.805,0.351
1214,36999,0.806,0.355
1215,35227,0.747,0.669
1216,34176,0.628,0.741
1217,33953,0.45,0.006
1218,34854,0.217,0.028
1219,37448,0,0.049
1220,39223,0,0.205
1221,39522,0,0.234
1222,39283,0,0.117
1223,38363,0,0.191
1224,37295,0,0.228
1225,36388,0,0.145
1226,35860,0,0.425
1227,35571,0,0.792
1228,35426,0,0.829
1229,35463,0,0.824
1230,35824,0,0.821
1231,36632,0,0.831
1232,37174,0,0.821
1233,37378,0.157,0.795
1234,36960,0.468,0.834
1235,35898,0.633,0.788
1236,34611,0.735,0.66
1237,33417,0.782,0.087
1238,32428,0.776,0.064
1239,31659,0.716,0.097
1240,31387,0.606,0.093
1241,31586,0.439,0.094
1242,32257,0.22,0.131
1243,33901,0,0.101
1244,35064,0,0.111
1245,34811,0,0.029
1246,34037,0,0.071
1247,32602,0,0.042
1248,31185,0,0.019
1249,30358,0,0
1250,30092,0,0.02
1251,30397,0,0.019
1252,31191,0,0.009
1253,32709,0,0.003
1254,35385,0,0
1255,39048,0,0
1256,40801,0,0
1257,39668,0.224,0
1258,37996,0.449,0.009
1259,36639,0.617,0
1260,35692,0.73,0.032
1261,35073,0.786,0.147
1262,34733,0.781,0.221
1263,34457,0.722,0.313
1264,34315,0.451,0.322
1265,34504,0.379,0.251
1266,34766,0.038,0.168
1267,35859,0,0.25
1268,36721,0,0.121
1269,36310,0,0.062
1270,35273,0,0.125
1271,33633,0,0.06
1272,31903,0,0.03
1273,30820,0,0
1274,30422,0,0
1275,30613,0,0.012
1276,31122,0,0
1277,32280,0,0
1278,34731,0,0.006
1279,38296,0,0.05
1280,39689,0,0.044
1281,38700,0.052,0.093
1282,37211,0.289,0.127
1283,35966,0.532,0.236
1284,35305,0.714,0.219
1285,35125,0.769,0.124
1286,35154,0.768,0.229
1287,35360,0.713,0.539
1288,35714,0.332,0.361
1289,36055,0.431,0.711
1290,36294,0.207,0.813
1291,37189,0,0.831
1292,37808,0,0.746
1293,36955,0,0.834
1294,35417,0,0.821
1295,33159,0,0.82
1296,30886,0,0.545
1297,29329,0,0.726
1298,28335,0,0.306
1299,27925,0,0.591
1300,27800,0,0.118
1301,28524,0,0.018
1302,30151,0,0.069
1303,33155,0,0.072
1304,34531,0,0.132
1305,35002,0.14,0.102
1306,35414,0.259,0.451
1307,35741,0.414,0.657
1308,36123,0.417,0.821
1309,36440,0.687,0.687
1310,36661,0.825,0.732
1311,36921,0.759,0.588
1312,37301,0.641,0.199
1313,37659,0.464,0.295
1314,37702,0.228,0.19
1315,38413,0,0.345
1316,38739,0,0.82
1317,37980,0,0.745
1318,36668,0,0.558
1319,34537,0,0.77
1320,32207,0,0.821
1321,30693,0,0.738
1322,29797,0,0.771
1323,29467,0,0.823
1324,29544,0,0.834
1325,30211,0,0.834
1326,31989,0,0.834
1327,35078,0,0.834
1328,36738,0,0.834
1329,37676,0.243,0.834
1330,38469,0.485,0.834
1331,38910,0.66,0.834
1332,39302,0.774,0.834
1333,39422,0.831,0.82
1334,39447,0.831,0.802
1335,39320,0.773,0.815
1336,39389,0.652,0.782
1337,39737,0.471,0.802
1338,40616,0.235,0.725
1339,41786,0,0.765
1340,41922,0,0.686
1341,41199,0,0.688
1342,39696,0,0.499
1343,37603,0,0.32
1344,35588,0,0.368
1345,34194,0,0.325
1346,33283,0,0.237
1347,32872,0,0.105
1348,32797,0,0.022
1349,33397,0,0
1350,35114,0,0
1351,37972,0,0
1352,39494,0,0
1353,39974,0.163,0
1354,40349,0.465,0
1355,40357,0.634,0
1356,40287,0.742,0
1357,39864,0.793,0
1358,39390,0.793,0
1359,39083,0.733,0
1360,38791,0.622,0
1361,38525,0.45,0.194
1362,38509,0.223,0.143
1363,39107,0,0.038
1364,39147,0,0.2
1365,38439,0,0.678
1366,37531,0,0.535
1367,36259,0,0.204
1368,34581,0,0.564
1369,33186,0,0.751
1370,32148,0,0.642
1371,31471,0,0.71
1372,31134,0,0.54
1373,31159,0,0.622
1374,31793,0,0.628
1375,32964,0,0.645
1376,34004,0,0.542
1377,35411,0.173,0.52
1378,36646,0.469,0.551
1379,37481,0.638,0.48
1380,38148,0.75,0.273
1381,38356,0.807,0.111
1382,38170,0.805,0.082
1383,37759,0.747,0.116
1384,37304,0.637,0.111
1385,37186,0.464,0.057
1386,37363,0.234,0.046
1387,38038,0,0.036
1388,38300,0,0.02
1389,37594,0,0.075
1390,36609,0,0.07
1391,35346,0,0.055
1392,33765,0,0.063
1393,32325,0,0.113
1394,31078,0,0.123
1395,30208,0,0.063
1396,29644,0,0.006
1397,29383,0,0
1398,29499,0,0
1399,30223,0,0
1400,30934,0,0
1401,32548,0.152,0
1402,34404,0.357,0.022
1403,35882,0.499,0.032
1404,36954,0.685,0.024
1405,37626,0.726,0.038
1406,38057,0.725,0.037
1407,38227,0.672,0.069
1408,38265,0.652,0.078
1409,38416,0.47,0.028
1410,38753,0.231,0
1411,39698,0,0
1412,40324,0,0
1413,39718,0,0
1414,38432,0,0
1415,36407,0,0
1416,34218,0,0.015
1417,32559,0,0.064
1418,31555,0,0.099
1419,31124,0,0.199
1420,31126,0,0.062
1421,31962,0,0.02
1422,34019,0,0.211
1423,37309,0,0.135
1424,39347,0,0.269
1425,40282,0.244,0.562
1426,40891,0.479,0.561
1427,41082,0.649,0.513
1428,40812,0.754,0.303
1429,40248,0.803,0.615
1430,39667,0.795,0.475
1431,39102,0.685,0.609
1432,38756,0.372,0.274
1433,39189,0.167,0.288
1434,40225,0.06,0.21
1435,41626,0,0.135
1436,42069,0,0.211
1437,41501,0,0.091
1438,40219,0,0.047
1439,38210,0,0.017
1440,36281,0,0.017
1441,34980,0,0.014
1442,34341,0,0
1443,34209,0,0.012
1444,34579,0,0.032
1445,35835,0,0.016
1446,38438,0,0.035
1447,42394,0,0.039
1448,43805,0,0.066
1449,42815,0.234,0.095
1450,41436,0.476,0.12
1451,39991,0.659,0.115
1452,38732,0.779,0.089
1453,37652,0.833,0.098
1454,36743,0.832,0.019
1455,35999,0.766,0.16
1456,35687,0.472,0.204
1457,35804,0.47,0.176
1458,36065,0.236,0.645
1459,37602,0,0.765
1460,39281,0,0.697
1461,39261,0,0.657
1462,38644,0,0.728
1463,37290,0,0.735
1464,35911,0,0.776
1465,35092,0,0.755
1466,34836,0,0.769
1467,35026,0,0.748
1468,35665,0,0.522
1469,37011,0,0.179
1470,39785,0,0.13
1471,43776,0,0.222
1472,45050,0.005,0.378
1473,43272,0.253,0.583
1474,41095,0.491,0.527
1475,39355,0.663,0.69
1476,37910,0.769,0.8
1477,36865,0.817,0.56
1478,36341,0.809,0.78
1479,36078,0.746,0.821
1480,36048,0.633,0.834
1481,36138,0.465,0.834
1482,36291,0.239,0.82
1483,37263,0,0.826
1484,38335,0,0.827
1485,38072,0,0.834
1486,37026,0,0.834
1487,35435,0,0.834
1488,33656,0,0.834
1489,32475,0,0.825
1490,31995,0,0.828
1491,32006,0,0.819
1492,32456,0,0.834
1493,33591,0,0.833
1494,36034,0,0.834
1495,39678,0,0.82
1496,40776,0.013,0.755
1497,39912,0.257,0.766
1498,38709,0.484,0.665
1499,37799,0.651,0.797
1500,37356,0.757,0.815
1501,36968,0.81,0.447
1502,36943,0.806,0.338
1503,36950,0.748,0.55
1504,36951,0.635,0.697
1505,37129,0.466,0.787
1506,37111,0.241,0.348
1507,37884,0.004,0.763
1508,38493,0,0.832
1509,37773,0,0.834
1510,36362,0,0.797
1511,34309,0,0.781
1512,32440,0,0.51
1513,31049,0,0.293
1514,30294,0,0.215
1515,29860,0,0.418
1516,29861,0,0.386
1517,30603,0,0.192
1518,32496,0,0.113
1519,35514,0,0.04
1520,36928,0.014,0
1521,37356,0.222,0
1522,37571,0.395,0
1523,37602,0.619,0
1524,37638,0.627,0
1525,37651,0.742,0
1526,37858,0.787,0
1527,37978,0.732,0.005
1528,38151,0.417,0.11
1529,38369,0.254,0.231
1530,38246,0.138,0.273
1531,38368,0.002,0.284
1532,38303,0,0.291
1533,37349,0,0.388
1534,36161,0,0.496
1535,34665,0,0.463
1536,33188,0,0.46
1537,31900,0,0.419
1538,31044,0,0.658
1539,30724,0,0.318
1540,30785,0,0.105
1541,31199,0,0.21
1542,32340,0,0.227
1543,33987,0,0.276
1544,35208,0.018,0.245
1545,35917,0.225,0.305
1546,36039,0.441,0.332
1547,35696,0.105,0.338
1548,35190,0.392,0.425
1549,34694,0.774,0.433
1550,34215,0.774,0.656
1551,33830,0.718,0.696
1552,33819,0.613,0.795
1553,33965,0.448,0.609
1554,34155,0.223,0.808
1555,34987,0.009,0.829
1556,36034,0,0.542
1557,35764,0,0.585
1558,35343,0,0.597
1559,34546,0,0.511
1560,33638,0,0.425
1561,32853,0,0.456
1562,32501,0,0.347
1563,32396,0,0.149
1564,32619,0,0.044
1565,33130,0,0.025
1566,34151,0,0.025
1567,35687,0,0.057
1568,36741,0.001,0.162
1569,37020,0.05,0.129
1570,36681,0.058,0.16
1571,35891,0.217,0.257
1572,35151,0.55,0.343
1573,34581,0.612,0.421
1574,33966,0.182,0.584
1575,33671,0.457,0.793
1576,33682,0.583,0.741
1577,34049,0.117,0.64
1578,34546,0.141,0.775
1579,35808,0.016,0.789
1580,37168,0,0.533
1581,36999,0,0.136
1582,36238,0,0.442
1583,34757,0,0.264
1584,33219,0,0.198
1585,32174,0,0.216
1586,31822,0,0.281
1587,31934,0,0.273
1588,32451,0,0.243
1589,33605,0,0.135
1590,35968,0,0.094
1591,39268,0,0.167
1592,40680,0.033,0.398
1593,40184,0.276,0.48
1594,39416,0.513,0.429
1595,38678,0.682,0.497
1596,38103,0.789,0.748
1597,37748,0.833,0.647
1598,37533,0.833,0.323
1599,37381,0.666,0.772
1600,37251,0.592,0.82
1601,37195,0.483,0.802
1602,37444,0.256,0.834
1603,38362,0.019,0.803
1604,39085,0,0.82
1605,38487,0,0.652
1606,37116,0,0.443
1607,35022,0,0.597
1608,32902,0,0.495
1609,31419,0,0.335
1610,30583,0,0.337
1611,30172,0,0.566
1612,30167,0,0.766
1613,30810,0,0.499
1614,32606,0,0.649
1615,35212,0,0.799
1616,36391,0.036,0.76
1617,37078,0.272,0.755
1618,37582,0.497,0.761
1619,37981,0.648,0.634
1620,38358,0.742,0.601
1621,38514,0.802,0.585
1622,38633,0.801,0.629
1623,38606,0.743,0.733
1624,38544,0.631,0.734
1625,38360,0.466,0.709
1626,38406,0.243,0.819
1627,39290,0.02,0.802
1628,40053,0,0.821
1629,39208,0,0.834
1630,37619,0,0.816
1631,35584,0,0.805
1632,33327,0,0.462
1633,31695,0,0.672
1634,30747,0,0.739
1635,30277,0,0.83
1636,30128,0,0.834
1637,30610,0,0.833
1638,32139,0,0.827
1639,34756,0,0.818
1640,36124,0.039,0.819
1641,37027,0.274,0.778
1642,37817,0.501,0.78
1643,38523,0.657,0.798
1644,39123,0.756,0.832
1645,39553,0.808,0.75
1646,39847,0.809,0.486
1647,40022,0.754,0.482
1648,40159,0.644,0.596
1649,40248,0.476,0.125
1650,40345,0.247,0.418
1651,40861,0.022,0.139
1652,41185,0,0.328
1653,40435,0,0.409
1654,39122,0,0.526
1655,37124,0,0.354
1656,34828,0,0.261
1657,33008,0,0.235
1658,31790,0,0.196
1659,31093,0,0.21
1660,30797,0,0.039
1661,31140,0,0.059
1662,32449,0,0.26
1663,34830,0,0.265
1664,36184,0.044,0.168
1665,37286,0.284,0.172
1666,38367,0.518,0.108
1667,39306,0.683,0.177
1668,40165,0.783,0.27
1669,40693,0.828,0.177
1670,41170,0.813,0.302
1671,41385,0.749,0.303
1672,41348,0.638,0.475
1673,41291,0.474,0.798
1674,41158,0.249,0.796
1675,41558,0.025,0.814
1676,41957,0,0.814
1677,41108,0,0.832
1678,39774,0,0.829
1679,37754,0,0.834
1680,35579,0,0.823
1681,33662,0,0.764
1682,32354,0,0.723
1683,31560,0,0.677
1684,31175,0,0.694
1685,31429,0,0.724
1686,32761,0,0.676
1687,35214,0,0.625
1688,36635,0.047,0.514
1689,37981,0.283,0.398
1690,39407,0.511,0.275
1691,40656,0.673,0.226
1692,41816,0.778,0.17
1693,42796,0.824,0.137
1694,43517,0.816,0.076
1695,43780,0.751,0.144
1696,43829,0.637,0.278
1697,43528,0.468,0.314
1698,42821,0.246,0.281
1699,42424,0.026,0.291
1700,42385,0,0.239
1701,41267,0,0.212
1702,39920,0,0.184
1703,38110,0,0.19
1704,36104,0,0.201
1705,34087,0,0.222
1706,32651,0,0.198
1707,31737,0,0.112
1708,31112,0,0.014
1709,30925,0,0.065
1710,31265,0,0.105
1711,32057,0,0.068
1712,33094,0.035,0.11
1713,35158,0.209,0.118
1714,37020,0.416,0.14
1715,38509,0.485,0.145
1716,39577,0.642,0.13
1717,40234,0.689,0.122
1718,40588,0.682,0.067
1719,40692,0.623,0.27
1720,40661,0.576,0.268
1721,40368,0.386,0.389
1722,39853,0.212,0.477
1723,39770,0.023,0.496
1724,40141,0,0.587
1725,39306,0,0.595
1726,38200,0,0.633
1727,36731,0,0.747
1728,35068,0,0.746
1729,33484,0,0.683
1730,32297,0,0.536
1731,31391,0,0.704
1732,30899,0,0.148
1733,30635,0,0.058
1734,30804,0,0.062
1735,31395,0,0.075
1736,32346,0.018,0.129
1737,34043,0.212,0.133
1738,35623,0.459,0.123
1739,36384,0.604,0.127
1740,36659,0.693,0.138
1741,36355,0.74,0.237
1742,35909,0.744,0.445
1743,35761,0.697,0.662
1744,35892,0.596,0.783
1745,36306,0.437,0.796
1746,36551,0.226,0.834
1747,36550,0.027,0.834
1748,37164,0,0.803
1749,36680,0,0.805
1750,35253,0,0.809
1751,33342,0,0.775
1752,31759,0,0.645
1753,30742,0,0.429
1754,30239,0,0.436
1755,30132,0,0.488
1756,30609,0,0.09
1757,32169,0,0.076
1758,34687,0,0.113
1759,36696,0,0.167
1760,37332,0.051,0.232
1761,37426,0.224,0.285
1762,37603,0.494,0.346
1763,37620,0.647,0.36
1764,37793,0.745,0.288
1765,38247,0.792,0.233
1766,38903,0.783,0.251
1767,39688,0.722,0.287
1768,40578,0.611,0.834
1769,40974,0.443,0.834
1770,40834,0.229,0.834
1771,40663,0.028,0.834
1772,41013,0,0.834
1773,39759,0,0.834
1774,37710,0,0.834
1775,35352,0,0.77
1776,33310,0,0.61
1777,32051,0,0.428
1778,31225,0,0.135
1779,30912,0,0.151
1780,31253,0,0.208
1781,32486,0,0.023
1782,34726,0,0.033
1783,36356,0,0.028
1784,36842,0,0.038
1785,37617,0.025,0.071
1786,38473,0.279,0.093
1787,39280,0.193,0.08
1788,40033,0.376,0.219
1789,40908,0.48,0.356
1790,41947,0.616,0.491
1791,42970,0.428,0.5
1792,43447,0.395,0.473
1793,43408,0.227,0.308
1794,43093,0.111,0.257
1795,42816,0.03,0.269
1796,43477,0,0.252
1797,42520,0,0.203
1798,40379,0,0.438
1799,37830,0,0.128
1800,35761,0,0.167
1801,34349,0,0.182
1802,33387,0,0.118
1803,33094,0,0.036
1804,33196,0,0
1805,33801,0,0
1806,35417,0,0
1807,36753,0,0
1808,37284,0.026,0
1809,38145,0.198,0.048
1810,38721,0.385,0.169
1811,38892,0.664,0.154
1812,38862,0.754,0.31
1813,39277,0.805,0.834
1814,39829,0.799,0.653
1815,40206,0.744,0.579
1816,40506,0.635,0.785
1817,40495,0.472,0.771
1818,39870,0.249,0.798
1819,39362,0.033,0.826
1820,39899,0,0.455
1821,38867,0,0.728
1822,37018,0,0.761
1823,34976,0,0.734
1824,33322,0,0.834
1825,32300,0,0.833
1826,31824,0,0.538
1827,31779,0,0.42
1828,32369,0,0.233
1829,34187,0,0.193
1830,37063,0,0.109
1831,39515,0,0.02
1832,40277,0.018,0
1833,40296,0.154,0
1834,39993,0.527,0
1835,39442,0.691,0
1836,38684,0.789,0.015
1837,38110,0.833,0.128
1838,37563,0.728,0.212
1839,37293,0.759,0.581
1840,37248,0.609,0.665
1841,37285,0.371,0.645
1842,37132,0.128,0.67
1843,37574,0.016,0.419
1844,38781,0,0
1845,38157,0,0
1846,36695,0,0.111
1847,34871,0,0.041
1848,33390,0,0.027
1849,32642,0,0
1850,32343,0,0
1851,32551,0,0
1852,33425,0,0
1853,35333,0,0
1854,38207,0,0
1855,40453,0,0.025
1856,40915,0.069,0.068
1857,40433,0.313,0.096
1858,39693,0.535,0.146
1859,38839,0.697,0.306
1860,37923,0.799,0.413
1861,37331,0.833,0.425
1862,36915,0.833,0.376
1863,36602,0.781,0.291
1864,36638,0.662,0.265
1865,36657,0.491,0.59
1866,36441,0.263,0.512
1867,36730,0.038,0.353
1868,37643,0,0.328
1869,37129,0,0.541
1870,36010,0,0.422
1871,34634,0,0.497
1872,33430,0,0.343
1873,32701,0,0.379
1874,32325,0,0.32
1875,32355,0,0.092
1876,32803,0,0.021
1877,33894,0,0.024
1878,35597,0,0.037
1879,37345,0,0.042
1880,38238,0.072,0.076
1881,38086,0.315,0.094
1882,37372,0.533,0.114
1883,36536,0.69,0.172
1884,35757,0.79,0.195
1885,35248,0.833,0.278
1886,34945,0.826,0.195
1887,35011,0.706,0.28
1888,35349,0.452,0.341
1889,35783,0.3,0.404
1890,35845,0.12,0.561
1891,35855,0.017,0.676
1892,36724,0,0.793
1893,36357,0,0.677
1894,35418,0,0.803
1895,34095,0,0.826
1896,32811,0,0.804
1897,32047,0,0.787
1898,31700,0,0.783
1899,31634,0,0.698
1900,31875,0,0.471
1901,32519,0,0.349
1902,33686,0,0.309
1903,35010,0,0.651
1904,36122,0,0.733
1905,36731,0.054,0.782
1906,36474,0.114,0.823
1907,36009,0.298,0.819
1908,35588,0.436,0.834
1909,35311,0.397,0.833
1910,35258,0.224,0.764
1911,35521,0.57,0.644
1912,36129,0.39,0.467
1913,36761,0.266,0.764
1914,37029,0.158,0.747
1915,37409,0.027,0.738
1916,38533,0,0.776
1917,37799,0,0.624
1918,35890,0,0.583
1919,33711,0,0.168
1920,31965,0,0.185
1921,30894,0,0.205
1922,30284,0,0.068
1923,30322,0,0.071
1924,30997,0,0.172
1925,32679,0,0.168
1926,35426,0,0
1927,37276,0,0.04
1928,37990,0,0
1929,38624,0.1,0
1930,39337,0.141,0
1931,39792,0.046,0
1932,40006,0.191,0.006
1933,40007,0.117,0
1934,39928,0.26,0.093
1935,39774,0.197,0
1936,39618,0.22,0
1937,39530,0.119,0
1938,39701,0.029,0.385
1939,40044,0.014,0.371
1940,40316,0,0.544
1941,39268,0,0.544
1942,37200,0,0.35
1943,35005,0,0.686
1944,33299,0,0.747
1945,32169,0,0.817
1946,31545,0,0.642
1947,31321,0,0.442
1948,31893,0,0.116
1949,33537,0,0.07
1950,36479,0,0.325
1951,38439,0,0.786
1952,38574,0.058,0.812
1953,38653,0.302,0.829
1954,38846,0.523,0.834
1955,39201,0.687,0.834
1956,39492,0.32,0.834
1957,39941,0.544,0.801
1958,40581,0.828,0.824
1959,41305,0.222,0.834
1960,41987,0.556,0.834
1961,42442,0.473,0.83
1962,42010,0.252,0.817
1963,41161,0.039,0.834
1964,41342,0,0.834
1965,39807,0,0.834
1966,37332,0,0.83
1967,34587,0,0.819
1968,32685,0,0.75
1969,31561,0,0.436
1970,30951,0,0.382
1971,30913,0,0.463
1972,31571,0,0.414
1973,33360,0,0.26
1974,36258,0,0.159
1975,38087,0,0.054
1976,38381,0.081,0.056
1977,38755,0.32,0.023
1978,39032,0.53,0
1979,39032,0.68,0
1980,39080,0.744,0
1981,39306,0.766,0
1982,39558,0.717,0
1983,39773,0.679,0.117
1984,40122,0.598,0.344
1985,40288,0.304,0.441
1986,40132,0.234,0.369
1987,40435,0.041,0.457
1988,40947,0,0.518
1989,39954,0,0.566
1990,37628,0,0.403
1991,34940,0,0.282
1992,32905,0,0.234
1993,31619,0,0.148
1994,31026,0,0.114
1995,30650,0,0.056
1996,30968,0,0.007
1997,32508,0,0
1998,35278,0,0
1999,37201,0,0
2000,37495,0.062,0
2001,37934,0.265,0
2002,38409,0.431,0
2003,38780,0.435,0
2004,39215,0.737,0
2005,39708,0.735,0
2006,40079,0.584,0
2007,40505,0.46,0
2008,40940,0.494,0.044
2009,41110,0.358,0.18
2010,40660,0.11,0.289
2011,40052,0.039,0.356
2012,40404,0,0.347
2013,39048,0,0.18
2014,36661,0,0.334
2015,34228,0,0.161
2016,32418,0,0.133
2017,31394,0,0.281
2018,30838,0,0.185
2019,30777,0,0.1
2020,31400,0,0.088
2021,33199,0,0.102
2022,36278,0,0.253
2023,38108,0,0.446
2024,38305,0.086,0.474
2025,38370,0.325,0.519
2026,38494,0.536,0.518
2027,38752,0.68,0.524
2028,39125,0.774,0.589
2029,39884,0.815,0.549
2030,40925,0.802,0.779
2031,41997,0.742,0.659
2032,43138,0.526,0.773
2033,43626,0.47,0.817
2034,42969,0.257,0.79
2035,41447,0.042,0.769
2036,41369,0,0.824
2037,40264,0,0.834
2038,38603,0,0.824
2039,36471,0,0.7
2040,34519,0,0.584
2041,33074,0,0.677
2042,32132,0,0.668
2043,31570,0,0.734
2044,31403,0,0.329
2045,31771,0,0.202
2046,32814,0,0.197
2047,33965,0,0.143
2048,35307,0.085,0.178
2049,37029,0.31,0.159
2050,38488,0.516,0.182
2051,39820,0.661,0.222
2052,40797,0.754,0.229
2053,41890,0.802,0.135
2054,42970,0.795,0.358
2055,44022,0.739,0.63
2056,44956,0.629,0.815
2057,45367,0.469,0.713
2058,45013,0.252,0.542
2059,44150,0.043,0.116
2060,43967,0,0.508
2061,42725,0,0.332
2062,40672,0,0.545
2063,38414,0,0.537
2064,36244,0,0.327
2065,34458,0,0.391
2066,33111,0,0.067
2067,31979,0,0.261
2068,31439,0,0.241
2069,31280,0,0.05
2070,31578,0,0
2071,31995,0,0
2072,32780,0.075,0
2073,34136,0.319,0
2074,34931,0.52,0
2075,35325,0.308,0.022
2076,35433,0.46,0.025
2077,35307,0.772,0.011
2078,35344,0.513,0.042
2079,35486,0.472,0.284
2080,36011,0.633,0.086
2081,36639,0.4,0.803
2082,36964,0.254,0.803
2083,37128,0.042,0.83
2084,38057,0,0.827
2085,37175,0,0.771
2086,35327,0,0.493
2087,33181,0,0.737
2088,31488,0,0.678
2089,30673,0,0.052
2090,30424,0,0.062
2091,30544,0,0.323
2092,31360,0,0.044
2093,33354,0,0.101
2094,36655,0,0.095
2095,38686,0,0.076
2096,38905,0.092,0.036
2097,38787,0.324,0.04
2098,38519,0.535,0.011
2099,38484,0.683,0.256
2100,38442,0.78,0.67
2101,38608,0.82,0.833
2102,38898,0.804,0.316
2103,39241,0.737,0.232
2104,39718,0.626,0.047
2105,40007,0.46,0
2106,39708,0.246,0
2107,39653,0.044,0.029
2108,40387,0,0
2109,39270,0,0.058
2110,37008,0,0.305
2111,34586,0,0.458
2112,32743,0,0.533
2113,31614,0,0.173
2114,30990,0,0.031
2115,30756,0,0.023
2116,31140,0,0
2117,32660,0,0
2118,35522,0,0
2119,37203,0,0.022
2120,37646,0.058,0
2121,38327,0.263,0
2122,39166,0.523,0
2123,40095,0.675,0
2124,40828,0.767,0
2125,41673,0.807,0
2126,42419,0.796,0
2127,43162,0.738,0
2128,43951,0.63,0.412
2129,44282,0.465,0.451
2130,43989,0.248,0.348
2131,43941,0.044,0.436
2132,44643,0,0.359
2133,43439,0,0.285
2134,40813,0,0.362
2135,37955,0,0.563
2136,35518,0,0.688
2137,33931,0,0.78
2138,32941,0,0.788
2139,32547,0,0.799
2140,32898,0,0.676
2141,34187,0,0.474
2142,36840,0,0.292
2143,38508,0,0.188
2144,39074,0.015,0.088
2145,39959,0.056,0.026
2146,40719,0.053,0
2147,41181,0.114,0
2148,41036,0.056,0
2149,40780,0.176,0
2150,40185,0.116,0
2151,39679,0.398,0
2152,39506,0.207,0.136
2153,39379,0.133,0.353
2154,38836,0.193,0.433
2155,38684,0.023,0.51
2156,39411,0,0.529
2157,38353,0,0.572
2158,36296,0,0.571
2159,34047,0,0.752
2160,32447,0,0.722
2161,31534,0,0.659
2162,31066,0,0.56
2163,31080,0,0.182
2164,31765,0,0.021
2165,33765,0,0.05
2166,37211,0,0.181
2167,39313,0,0.217
2168,39386,0.015,0.279
2169,38972,0.041,0.379
2170,38468,0.093,0.641
2171,38067,0.159,0.393
2172,37568,0.186,0.259
2173,37330,0.174,0.162
2174,37127,0.251,0.177
2175,37190,0.215,0.448
2176,37524,0.16,0.532
2177,37661,0.166,0.731
2178,37410,0.13,0.65
2179,37216,0.048,0.67
